std_id;std_st_id;std_it_id;std_qtity;std_remainingqtity
8471;8352;8352;717;306
8472;8726;8726;2548;2894
8473;8187;8187;80;1070
8474;9747;9747;2953;485
8475;9722;9722;1685;149
8476;7798;7798;2039;582
8477;8735;8735;1273;1591
8478;7968;7968;2842;2882
8479;9833;9833;4439;1315
8480;8180;8180;1719;1390
8481;7972;7972;3790;520
8482;6837;6837;2206;2087
8483;9297;9297;442;1206
8484;6673;6673;1426;2421
8485;7240;7240;1489;219
8486;8045;8045;4152;266
8487;9545;9545;3797;2961
8488;7734;7734;4600;733
8489;8707;8707;3966;2419
8490;8197;8197;2389;2677
8491;9127;9127;3290;1522
8492;8903;8903;3142;1268
8493;9070;9070;2895;2750
8494;6442;6442;2204;1601
8495;8501;8501;1602;1436
8496;6518;6518;3220;1809
8497;9333;9333;2113;1446
8498;8315;8315;2890;887
8499;9236;9236;3073;2847
8500;8186;8186;1636;1627
8501;8399;8399;3190;942
8502;7471;7471;3402;420
8503;7249;7249;1027;140
8504;8996;8996;1704;2286
8505;7195;7195;3952;1561
8506;7181;7181;2232;483
8507;8947;8947;3853;2848
8508;6250;6250;1139;2492
8509;7169;7169;377;2647
8510;6973;6973;1658;2012
8511;5248;5248;4030;2224
8512;8713;8713;1708;1272
8513;7077;7077;1273;704
8514;8618;8618;2546;1441
8515;7320;7320;494;2259
8516;9177;9177;3547;2294
8517;8469;8469;964;1863
8518;7843;7843;3451;1300
8519;8324;8324;1950;183
8520;7937;7937;4794;2975
8521;8403;8403;866;877
8522;8229;8229;3270;2996
8523;9769;9769;928;2967
8524;8328;8328;80;2834
8525;7250;7250;3909;2143
8526;8780;8780;2575;2039
8527;7234;7234;4653;143
8528;7352;7352;2877;2470
8529;6212;6212;1351;2049
8530;7801;7801;3466;1341
8531;7550;7550;4926;2136
8532;8239;8239;3383;704
8533;9019;9019;4770;35
8534;8691;8691;2803;2689
8535;7074;7074;3530;447
8536;9542;9542;388;99
8537;8421;8421;1178;1946
8538;7800;7800;3738;1921
8539;9010;9010;2474;860
8540;7646;7646;4258;2737
8541;8355;8355;299;418
8542;8884;8884;2658;468
8543;6754;6754;4222;1087
8544;7404;7404;2307;406
8545;8615;8615;3359;453
8546;3355;3355;1582;250
8547;7557;7557;1868;564
8548;8917;8917;349;1308
8549;9589;9589;1709;2343
8550;7227;7227;NULL;2143
8551;7366;7366;3055;2946
8552;9380;9380;2255;146
8553;7984;7984;3663;703
8554;6856;6856;939;2873
8555;8014;8014;3279;750
8556;8541;8541;770;947
8557;7114;7114;4921;454
8558;5712;5712;2474;306
8559;7494;7494;947;143
8560;8717;8717;2796;2522
8561;9519;9519;1376;339
8562;8332;8332;2579;377
8563;7256;7256;976;442
8564;8607;8607;4789;1306
8565;6453;6453;1912;2876
8566;8171;8171;1732;1520
8567;7785;7785;646;1236
8568;6666;6666;1938;1015
8569;7584;7584;3471;993
8570;8678;8678;4017;2159
8571;6356;6356;106;347
8572;7681;7681;2368;2943
8573;7323;7323;2226;440
8574;6771;6771;976;447
8575;6948;6948;2693;2556
8576;8848;8848;4494;409
8577;7385;7385;3209;1908
8578;8207;8207;4048;2560
8579;8420;8420;3621;2381
8580;8468;8468;1721;1893
8581;7420;7420;2326;1474
8582;8555;8555;707;1835
8583;8017;8017;4304;127
8584;7509;7509;1167;2907
8585;8632;8632;3296;1395
8586;8330;8330;1210;1990
8587;7043;7043;1263;0
8588;6764;6764;2443;163
8589;8334;8334;1490;1939
8590;9878;9878;2032;2501
8591;8191;8191;3609;2646
8592;8299;8299;2915;1640
8593;8954;8954;231;1778
8594;7430;7430;942;1338
8595;7502;7502;1097;2397
8596;8869;8869;1679;40
8597;6047;6047;4324;26
8598;5657;5657;2869;2782
8599;7916;7916;2309;531
8600;8005;8005;575;1933
8601;6938;6938;2712;2014
8602;8991;8991;4644;2549
8603;8130;8130;3397;315
8604;7141;7141;1332;183
8605;8539;8539;1603;1795
8606;6671;6671;687;3
8607;8660;8660;29;2707
8608;8739;8739;2686;256
8609;7339;7339;3247;316
8610;6869;6869;3785;340
8611;9315;9315;2562;2039
8612;6738;6738;873;894
8613;9133;9133;3853;925
8614;7661;7661;4226;1251
8615;8179;8179;469;1047
8616;8657;8657;669;1504
8617;9036;9036;3275;250
8618;8876;8876;4809;535
8619;5503;5503;1492;2911
8620;9427;9427;702;886
8621;6271;6271;469;1519
8622;8192;8192;3203;1073
8623;7450;7450;448;2077
8624;8502;8502;1439;1492
8625;3459;3459;408;2514
8626;7470;7470;2192;1707
8627;8393;8393;2136;1165
8628;7700;7700;1284;2102
8629;9635;9635;4880;1050
8630;8738;8738;1014;2515
8631;6952;6952;170;383
8632;9273;9273;339;2127
8633;8088;8088;1738;2029
8634;8594;8594;3046;447
8635;9050;9050;4009;2879
8636;7867;7867;2683;1926
8637;9429;9429;2310;1520
8638;7401;7401;2971;2945
8639;5718;5718;4564;1111
8640;9017;9017;2609;1392
8641;9644;9644;1181;2284
8642;6440;6440;3577;2745
8643;7095;7095;4197;2847
8644;9465;9465;2705;1598
8645;6908;6908;4471;462
8646;7752;7752;2735;1751
8647;8745;8745;4062;714
8648;8295;8295;1005;526
8649;7526;7526;472;290
8650;8160;8160;427;892
8651;9213;9213;3404;2791
8652;7160;7160;4515;2491
8653;8448;8448;1377;2872
8654;7593;7593;1607;2646
8655;8760;8760;105;414
8656;7997;7997;4509;940
8657;9574;9574;4196;471
8658;7091;7091;1958;1823
8659;7826;7826;923;669
8660;7764;7764;4412;87
8661;7546;7546;3551;1838
8662;8743;8743;3745;604
8663;8447;8447;2807;2206
8664;6907;6907;2233;802
8665;9063;9063;3615;2958
8666;8347;8347;2223;2913
8667;4027;4027;4136;1866
8668;6676;6676;807;477
8669;NULL;NULL;216;1372
8670;8830;8830;2787;2122
8671;9455;9455;3360;2985
8672;9094;9094;303;306
8673;6444;6444;244;2425
8674;9201;9201;NULL;1518
8675;7979;7979;3884;1602
8676;9488;9488;4522;1774
8677;8338;8338;1892;1226
8678;7803;7803;4007;479
8679;8133;8133;2743;1030
8680;9104;9104;1969;763
8681;8215;8215;2674;993
8682;8460;8460;3130;638
8683;6538;6538;1131;1811
8684;8394;8394;811;157
8685;8521;8521;4452;2725
8686;8633;8633;2610;893
8687;8956;8956;656;2256
8688;9534;9534;3963;2383
8689;6642;6642;131;33
8690;8599;8599;2940;1938
8691;7597;7597;4500;1454
8692;8231;8231;3488;2698
8693;9217;9217;351;2275
8694;8877;8877;2048;1023
8695;8560;8560;152;2555
8696;8346;8346;4059;1679
8697;9326;9326;2436;539
8698;8377;8377;770;2045
8699;9204;9204;1964;1640
8700;8630;8630;4091;NULL
8701;9169;9169;2247;550
8702;9951;9951;3600;2885
8703;8317;8317;3254;236
8704;7196;7196;788;2155
8705;8383;8383;2686;1169
8706;7062;7062;2068;908
8707;9779;9779;3100;2484
8708;8790;8790;4270;66
8709;9310;9310;2493;1353
8710;7624;7624;2086;1043
8711;7609;7609;3214;1640
8712;8433;8433;502;2715
8713;7468;7468;1452;2992
8714;9970;9970;4990;792
8715;8637;8637;3250;2906
8716;7571;7571;1281;2095
8717;7707;7707;2420;NULL
8718;9898;9898;2933;1199
8719;7642;7642;3355;1794
8720;7582;7582;4623;2048
8721;8488;8488;2959;1078
8722;7425;7425;3260;2065
8723;8135;8135;4004;657
8724;8773;8773;2868;2483
8725;9408;9408;717;444
8726;7648;7648;4300;2434
8727;4892;4892;3009;667
8728;7334;7334;3256;287
8729;8497;8497;92;1031
8730;6299;6299;4826;1401
8731;8795;8795;2085;1964
8732;8927;8927;1121;2924
8733;9037;9037;2043;1235
8734;8595;8595;3653;2182
8735;7869;7869;4722;1840
8736;9890;9890;4075;480
8737;7787;7787;4877;879
8738;8450;8450;342;756
8739;7850;7850;3126;1484
8740;9632;9632;2383;642
8741;8710;8710;4510;2250
8742;8783;8783;1386;240
8743;9149;9149;1469;826
8744;8941;8941;3046;902
8745;8274;8274;4727;1340
8746;8417;8417;3998;1393
8747;9756;9756;2035;2224
8748;8930;8930;361;1463
8749;6163;6163;3798;1905
8750;8373;8373;3872;2370
8751;8004;8004;1639;1929
8752;9185;9185;4504;1355
8753;7170;7170;2415;2886
8754;8581;8581;2341;1491
8755;6012;6012;1132;966
8756;9212;9212;3988;2576
8757;9893;9893;4596;2894
8758;9868;9868;386;401
8759;7378;7378;71;2793
8760;8540;8540;3386;2721
8761;8858;8858;4060;501
8762;7447;7447;4844;621
8763;9195;9195;4178;1452
8764;9740;9740;2668;1666
8765;9536;9536;0;2389
8766;9515;9515;2092;1119
8767;9517;9517;3460;404
8768;8750;8750;2799;532
8769;8959;8959;268;1152
8770;8872;8872;4176;312
8771;8090;8090;1405;2027
8772;6679;6679;2077;1339
8773;8480;8480;4807;2716
8774;8053;8053;972;1152
8775;6866;6866;112;2799
8776;7847;7847;1572;837
8777;9064;9064;1791;1238
8778;9260;9260;958;2755
8779;4548;4548;3142;1143
8780;6716;6716;1719;2051
8781;5570;5570;2264;210
8782;8284;8284;2647;2205
8783;9240;9240;4459;1382
8784;9835;9835;1220;1662
8785;4857;4857;3187;2472
8786;9128;9128;2582;609
8787;7441;7441;3706;38
8788;8073;8073;4703;2745
8789;8492;8492;2521;1215
8790;7864;7864;734;2264
8791;9160;9160;4479;586
8792;8176;8176;4490;477
8793;8390;8390;270;963
8794;9288;9288;4741;1764
8795;9503;9503;3324;140
8796;9370;9370;4667;1628
8797;7435;7435;2209;1788
8798;7909;7909;NULL;2161
8799;7570;7570;3801;1513
8800;9125;9125;3045;220
8801;8051;8051;2634;989
8802;7860;7860;538;1691
8803;9373;9373;4236;310
8804;8225;8225;93;1592
8805;5991;5991;4622;343
8806;7586;7586;2467;590
8807;7340;7340;4562;1640
8808;8811;8811;4697;1734
8809;7228;7228;1443;1692
8810;8311;8311;2228;129
8811;9353;9353;4560;1337
8812;9000;9000;2196;139
8813;9100;9100;3637;2259
8814;9478;9478;2245;742
8815;7615;7615;3353;2511
8816;9366;9366;1122;1297
8817;8990;8990;1412;2239
8818;9849;9849;385;2791
8819;7747;7747;2957;2194
8820;8100;8100;4482;1780
8821;9285;9285;2419;1081
8822;9061;9061;3386;660
8823;8771;8771;3758;2318
8824;8715;8715;278;1888
8825;6661;6661;4535;2726
8826;8379;8379;4697;1549
8827;9284;9284;1915;375
8828;6646;6646;1807;951
8829;8339;8339;66;1011
8830;8839;8839;2648;1170
8831;8733;8733;446;2050
8832;8530;8530;4363;2077
8833;9594;9594;2990;1241
8834;7921;7921;2914;922
8835;8845;8845;507;1062
8836;7781;7781;1181;1519
8837;8569;8569;3028;1895
8838;8857;8857;2553;2790
8839;7791;7791;4837;1319
8840;9706;9706;3754;1882
8841;9787;9787;3625;1969
8842;5257;5257;2885;1305
8843;9439;9439;2263;1052
8844;8919;8919;2474;1086
8845;8793;8793;2961;927
8846;9083;9083;3538;447
8847;6577;6577;NULL;1219
8848;9685;9685;842;221
8849;8155;8155;2245;2254
8850;4597;4597;1918;1843
8851;8962;8962;3618;2389
8852;8547;8547;1912;1998
8853;9140;9140;4281;2968
8854;9060;9060;4253;2734
8855;7606;7606;4320;2140
8856;5654;5654;626;328
8857;9416;9416;4249;2374
8858;8690;8690;1781;1422
8859;9783;9783;3958;1867
8860;8752;8752;559;1795
8861;8641;8641;NULL;214
8862;8528;8528;4925;688
8863;6763;6763;551;722
8864;9066;9066;2754;521
8865;8426;8426;4630;NULL
8866;7241;7241;3796;1079
8867;5749;5749;1781;2261
8868;8101;8101;196;1898
8869;9286;9286;4207;1336
8870;8829;8829;723;2681
8871;9371;9371;1737;991
8872;8163;8163;2172;2403
8873;8036;8036;3094;2450
8874;6813;6813;3860;1472
8875;9047;9047;548;311
8876;8817;8817;4203;2811
8877;9375;9375;856;2777
8878;9766;9766;4534;2608
8879;8536;8536;1123;1231
8880;7045;7045;1283;961
8881;8786;8786;2317;2279
8882;8585;8585;996;329
8883;6172;6172;3855;154
8884;8892;8892;4670;1698
8885;8694;8694;4890;NULL
8886;9242;9242;1448;2168
8887;3926;3926;736;1781
8888;8114;8114;1165;52
8889;8802;8802;110;2110
8890;7288;7288;3670;1507
8891;7962;7962;2288;1783
8892;7078;7078;1259;733
8893;9118;9118;4401;2145
8894;8820;8820;4071;472
8895;8578;8578;1994;923
8896;8213;8213;4912;2525
8897;7960;7960;3202;1668
8898;8563;8563;871;1281
8899;8819;8819;3256;583
8900;8724;8724;3467;530
8901;8688;8688;692;6
8902;8070;8070;2765;1667
8903;7761;7761;4331;1549
8904;8901;8901;119;2883
8905;9664;9664;508;541
8906;9363;9363;4747;1262
8907;9776;9776;524;2441
8908;7823;7823;3052;2940
8909;7008;7008;3733;526
8910;7637;7637;49;2656
8911;9837;9837;3464;2924
8912;7644;7644;1093;2363
8913;8782;8782;3125;721
8914;9382;9382;497;1143
8915;8258;8258;1640;460
8916;8620;8620;4563;2588
8917;9996;9996;1070;1465
8918;8806;8806;882;59
8919;8855;8855;2865;1991
8920;8676;8676;3181;1554
8921;8988;8988;3060;1740
8922;8665;8665;615;1027
8923;8289;8289;85;150
8924;6849;6849;536;390
8925;8885;8885;3435;2554
8926;7060;7060;478;1947
8927;6242;6242;2771;1847
8928;9299;9299;4024;1930
8929;8686;8686;1865;1526
8930;8096;8096;637;1948
8931;8827;8827;1000;1644
8932;7941;7941;4986;1530
8933;9727;9727;1278;2194
8934;7697;7697;2656;2077
8935;8512;8512;590;1224
8936;8933;8933;4553;2295
8937;8253;8253;1666;729
8938;7317;7317;3735;447
8939;5158;5158;4161;2614
8940;8267;8267;143;435
8941;8483;8483;924;2728
8942;8495;8495;2684;1842
8943;6312;6312;2433;2526
8944;9054;9054;61;2454
8945;9744;9744;206;1584
8946;8652;8652;1195;2420
8947;7649;7649;3134;11
8948;8963;8963;3903;1002
8949;9307;9307;2430;11
8950;8208;8208;2431;1335
8951;4510;4510;3842;1059
8952;5759;5759;2320;1608
8953;8975;8975;3006;2290
8954;8293;8293;74;2029
8955;9552;9552;407;1791
8956;6558;6558;76;1979
8957;9554;9554;2679;1516
8958;8118;8118;3795;1158
8959;8027;8027;1684;328
8960;9324;9324;29;1594
8961;9871;9871;1975;2415
8962;8767;8767;1500;510
8963;8742;8742;1187;1413
8964;9098;9098;3096;1579
8965;NULL;NULL;4049;1011
8966;8813;8813;3478;1393
8967;9348;9348;4816;169
8968;6476;6476;469;1645
8969;8341;8341;4907;2919
8970;9723;9723;2088;1166
8971;8879;8879;2897;1859
8972;8350;8350;2335;1018
8973;9027;9027;1721;446
8974;7300;7300;2722;1555
8975;8835;8835;2257;1826
8976;8709;8709;376;2899
8977;5418;5418;3183;1501
8978;8467;8467;24;697
8979;7330;7330;330;1807
8980;9931;9931;2240;133
8981;8648;8648;2345;1935
8982;NULL;NULL;3869;845
8983;7567;7567;1593;1919
8984;8716;8716;4434;191
8985;5665;5665;1795;888
8986;8801;8801;3681;36
8987;7882;7882;1980;2240
8988;9905;9905;1203;164
8989;9199;9199;2249;286
8990;7514;7514;514;2245
8991;9208;9208;1874;779
8992;8925;8925;2872;2571
8993;7883;7883;2051;118
8994;9304;9304;4132;1019
8995;8297;8297;3168;1020
8996;5935;5935;4424;2217
8997;6149;6149;1496;428
8998;9068;9068;4338;947
8999;7717;7717;1013;1442
9000;8623;8623;1729;190
9001;8712;8712;1379;NULL
9002;7771;7771;2665;2251
9003;4570;4570;3996;1367
9004;5704;5704;342;1083
9005;7308;7308;4535;1846
9006;7427;7427;1506;2476
9007;9392;9392;598;41
9008;8761;8761;284;1161
9009;8337;8337;2818;734
9010;7811;7811;30;203
9011;8784;8784;1894;1892
9012;9684;9684;2654;478
9013;6732;6732;3464;NULL
9014;9857;9857;4444;818
9015;6949;6949;2685;2352
9016;8386;8386;3106;195
9017;8168;8168;4908;2659
9018;8948;8948;1753;1570
9019;8268;8268;1300;1592
9020;7587;7587;367;1222
9021;9790;9790;1498;690
9022;7919;7919;3612;975
9023;8998;8998;3220;2154
9024;8472;8472;4393;4
9025;NULL;NULL;213;1358
9026;8921;8921;25;673
9027;9044;9044;284;387
9028;8640;8640;2590;2289
9029;8692;8692;4554;899
9030;9420;9420;2833;2427
9031;9513;9513;3880;535
9032;9487;9487;3845;2609
9033;7554;7554;4012;2471
9034;6096;6096;3601;553
9035;5444;5444;860;2255
9036;8776;8776;4680;1616
9037;8238;8238;4873;883
9038;8904;8904;1251;568
9039;8254;8254;4900;2762
9040;8822;8822;289;73
9041;6282;6282;3082;715
9042;5804;5804;1696;846
9043;7505;7505;3386;1875
9044;9142;9142;2219;NULL
9045;9196;9196;3620;1505
9046;9365;9365;4220;2962
9047;8210;8210;4408;1394
9048;8198;8198;2608;1767
9049;8796;8796;1446;2961
9050;8060;8060;NULL;218
9051;6982;6982;62;2924
9052;9861;9861;4517;1360
9053;9342;9342;4744;2451
9054;7958;7958;3038;625
9055;8360;8360;645;2206
9056;9842;9842;230;256
9057;8499;8499;2768;466
9058;8348;8348;4445;1037
9059;8967;8967;4604;2247
9060;8653;8653;128;8
9061;8918;8918;4510;409
9062;8864;8864;1222;1458
9063;8466;8466;3009;187
9064;8313;8313;730;2142
9065;8487;8487;4986;1734
9066;9237;9237;1151;199
9067;8805;8805;3049;594
9068;8321;8321;3643;2422
9069;7443;7443;4864;2925
9070;8400;8400;3583;1563
9071;9848;9848;3006;736
9072;9556;9556;3234;2312
9073;9281;9281;3656;2091
9074;7278;7278;1854;1808
9075;9144;9144;1010;1519
9076;8071;8071;2286;506
9077;9915;9915;4803;2845
9078;9121;9121;225;2100
9079;9290;9290;1001;648
9080;9735;9735;773;43
9081;7682;7682;994;2965
9082;6759;6759;617;1907
9083;7414;7414;2677;426
9084;9958;9958;1144;2070
9085;8844;8844;4492;976
9086;8748;8748;3316;1067
9087;9175;9175;4136;1084
9088;8966;8966;807;1984
9089;8200;8200;3367;264
9090;7205;7205;3371;297
9091;9335;9335;3093;1788
9092;7032;7032;234;578
9093;5400;5400;269;1637
9094;8763;8763;1122;559
9095;8510;8510;389;2352
9096;9221;9221;4068;1615
9097;4318;4318;73;528
9098;9497;9497;965;1704
9099;9395;9395;3401;140
9100;8708;8708;1067;1305
9101;5452;5452;570;2367
9102;8309;8309;577;1973
9103;9788;9788;4545;1843
9104;5942;5942;4025;1397
9105;7895;7895;3440;2483
9106;9483;9483;1829;611
9107;9430;9430;861;2270
9108;9484;9484;2890;642
9109;9357;9357;2027;2106
9110;9131;9131;3359;1700
9111;7126;7126;428;412
9112;9181;9181;2542;1366
9113;123;123;3444;388
9114;9437;9437;3831;2203
9115;4220;4220;4135;44
9116;8838;8838;3892;1503
9117;4880;4880;3545;1031
9118;9330;9330;1865;1117
9119;9136;9136;1239;1165
9120;8519;8519;1669;667
9121;8613;8613;2015;2115
9122;8836;8836;2242;1610
9123;8161;8161;276;2158
9124;9541;9541;1492;2628
9125;9218;9218;490;2775
9126;9426;9426;2771;157
9127;8066;8066;2964;675
9128;8592;8592;2534;1532
9129;6588;6588;1464;NULL
9130;8824;8824;NULL;2456
9131;9026;9026;1943;2905
9132;7525;7525;2213;2979
9133;8808;8808;3837;1140
9134;9293;9293;1825;1960
9135;8230;8230;4934;2343
9136;9126;9126;202;676
9137;8849;8849;416;991
9138;5821;5821;1073;63
9139;8714;8714;3652;2030
9140;9678;9678;2704;2588
9141;7762;7762;2663;365
9142;8471;8471;2455;1797
9143;8907;8907;1246;442
9144;8605;8605;3780;2878
9145;9145;9145;7;1565
9146;8370;8370;2942;2885
9147;9620;9620;550;422
9148;8030;8030;1791;189
9149;9139;9139;1439;2434
9150;8611;8611;1987;514
9151;5989;5989;1497;849
9152;7863;7863;522;583
9153;6911;6911;3209;2411
9154;3747;3747;4727;NULL
9155;9077;9077;1731;538
9156;9085;9085;4053;2474
9157;6827;6827;3328;NULL
9158;9327;9327;301;2191
9159;NULL;NULL;3052;757
9160;7712;7712;NULL;2816
9161;9874;9874;3535;2216
9162;8911;8911;669;1622
9163;9150;9150;3865;2325
9164;9607;9607;3327;2937
9165;8740;8740;1425;737
9166;8054;8054;84;1186
9167;9377;9377;1146;2202
9168;5900;5900;1591;1721
9169;8908;8908;717;2272
9170;7349;7349;3510;2407
9171;9708;9708;3628;1046
9172;6921;6921;3718;1527
9173;5163;5163;2818;2054
9174;3740;3740;4894;1440
9175;9358;9358;4161;2002
9176;9452;9452;3577;1530
9177;8178;8178;4215;800
9178;9646;9646;768;1870
9179;5835;5835;3463;1673
9180;8812;8812;268;1733
9181;9241;9241;3550;592
9182;6490;6490;4940;2743
9183;8674;8674;980;2353
9184;9332;9332;1525;2969
9185;8462;8462;547;1241
9186;6105;6105;4968;1018
9187;8765;8765;1420;1607
9188;6517;6517;4004;2321
9189;9717;9717;4111;568
9190;2557;2557;93;601
9191;5212;5212;881;2487
9192;8696;8696;1874;152
9193;9699;9699;115;2920
9194;9935;9935;3022;1176
9195;7585;7585;117;848
9196;9008;9008;2034;407
9197;8821;8821;3798;263
9198;9259;9259;4128;429
9199;8263;8263;4822;1060
9200;7784;7784;3695;2256
9201;9166;9166;3861;675
9202;8276;8276;1351;2844
9203;9731;9731;4834;612
9204;8507;8507;3281;1015
9205;8416;8416;2811;2144
9206;4522;4522;3269;907
9207;7507;7507;3679;1460
9208;9856;9856;629;2409
9209;8664;8664;4048;1582
9210;NULL;NULL;1150;880
9211;8259;8259;2516;2739
9212;8579;8579;3284;603
9213;9979;9979;4866;517
9214;1565;1565;32;2025
9215;9349;9349;4502;2223
9216;8375;8375;3595;2473
9217;6943;6943;4690;2269
9218;9914;9914;2339;2356
9219;5683;5683;2780;1695
9220;8628;8628;1458;2719
9221;9162;9162;3665;2580
9222;8987;8987;2142;2882
9223;7994;7994;2480;1153
9224;7856;7856;623;1671
9225;9105;9105;2629;2921
9226;7898;7898;1754;893
9227;9954;9954;3603;1607
9228;9116;9116;4797;878
9229;9843;9843;4777;592
9230;7635;7635;2126;1594
9231;4489;4489;4779;1267
9232;9239;9239;86;371
9233;7719;7719;947;810
9234;8663;8663;4769;2417
9235;NULL;NULL;1407;1057
9236;8064;8064;2199;749
9237;8255;8255;106;2130
9238;6555;6555;2700;1338
9239;9343;9343;3714;825
9240;9949;9949;2278;334
9241;9698;9698;1288;2558
9242;7175;7175;791;2198
9243;9840;9840;4957;739
9244;7548;7548;2961;2688
9245;8897;8897;2577;863
9246;8978;8978;2598;1883
9247;6559;6559;2008;2635
9248;9268;9268;82;895
9249;8134;8134;3521;1953
9250;9612;9612;1522;1375
9251;9356;9356;2345;1139
9252;6511;6511;1458;907
9253;8591;8591;1348;1735
9254;7845;7845;3363;1341
9255;8944;8944;30;NULL
9256;9278;9278;1719;2677
9257;9693;9693;3872;794
9258;8431;8431;4210;1691
9259;9879;9879;651;1942
9260;8206;8206;1057;1094
9261;NULL;NULL;4667;1250
9262;9141;9141;3883;2300
9263;8970;8970;852;582
9264;3153;3153;1921;1817
9265;7313;7313;1371;2988
9266;9672;9672;2430;2614
9267;9038;9038;2336;2367
9268;9123;9123;97;2793
9269;7389;7389;3626;1100
9270;8766;8766;2303;967
9271;9018;9018;3489;1474
9272;744;744;1990;343
9273;8434;8434;3626;931
9274;9753;9753;501;1531
9275;9296;9296;170;1360
9276;987;987;2873;161
9277;8681;8681;2186;381
9278;9280;9280;4519;2142
9279;9464;9464;3046;1465
9280;9900;9900;31;807
9281;8994;8994;4746;1037
9282;8491;8491;3520;1258
9283;467;467;1276;712
9284;8562;8562;3255;1925
9285;9501;9501;4782;2217
9286;8711;8711;3320;455
9287;9271;9271;3739;360
9288;9667;9667;2584;1637
9289;2666;2666;4738;2470
9290;9792;9792;4689;2741
9291;9119;9119;3328;262
9292;8478;8478;897;2058
9293;8757;8757;2048;188
9294;6909;6909;2657;244
9295;9509;9509;2612;2575
9296;7071;7071;2405;1034
9297;7880;7880;4939;1976
9298;8695;8695;3035;380
9299;7977;7977;1590;751
9300;9215;9215;147;74
9301;909;909;261;1496
9302;7607;7607;1911;2091
9303;8889;8889;1457;1534
9304;9922;9922;1217;2928
9305;8059;8059;NULL;478
9306;4846;4846;3033;1032
9307;8698;8698;355;208
9308;9258;9258;2833;2376
9309;9524;9524;NULL;374
9310;8335;8335;846;1180
9311;8871;8871;NULL;2295
9312;9934;9934;3193;1652
9313;9539;9539;2157;226
9314;9081;9081;4533;1135
9315;7044;7044;4353;56
9316;9148;9148;1163;2992
9317;8441;8441;620;1588
9318;9084;9084;1311;1657
9319;5049;5049;1146;2601
9320;430;430;2607;2533
9321;9733;9733;2598;2253
9322;9114;9114;2140;730
9323;9308;9308;3052;323
9324;8514;8514;3691;1359
9325;8126;8126;4752;705
9326;7515;7515;359;2417
9327;6510;6510;3937;154
9328;8617;8617;3976;687
9329;4961;4961;2592;1957
9330;9163;9163;4942;326
9331;9227;9227;968;1185
9332;8976;8976;2890;0
9333;8538;8538;2765;1391
9334;6903;6903;2935;1390
9335;9020;9020;4152;2311
9336;8804;8804;2929;1947
9337;681;681;2899;2725
9338;9075;9075;4770;784
9339;9894;9894;2834;1446
9340;822;822;2062;1185
9341;1441;1441;58;247
9342;9579;9579;221;984
9343;9449;9449;4426;1263
9344;8586;8586;486;1289
9345;1426;1426;2893;446
9346;6885;6885;4392;1610
9347;8413;8413;2581;1831
9348;8882;8882;156;2053
9349;9328;9328;3975;187
9350;2871;2871;4734;2584
9351;7315;7315;1428;2447
9352;1376;1376;1345;318
9353;8550;8550;1465;780
9354;1293;1293;4798;1218
