mod_id;mod_mo_id;mod_it_id;mod_qtity;mod_fromlocation;mod_tolocation;
8995;8297;8297;9782;3QFTD9ZHOX2M24Q                                   ;9D55YHFEQVNKI8P                                   ;
8996;5935;5935;602;ZLMOV6O512UE2PP                                   ;CEMEP2KD18IXW66                                   ;
8997;6149;6149;9658;PX8HLYR5V8JXPB2                                   ;1ZHBXSJSEEAMMJ6                                   ;
8998;9068;9068;13669;VZ8WPIQW29SAELF                                   ;351A3C16TS4PYHI                                   ;
8999;7717;7717;NULL;7JX5W891THSMMRG                                   ;OUJIRDKKUU0ARXQ                                   ;
9000;8623;8623;8444;0LJ3GST66BFC5GQ                                   ;1NUR4WPOXAI5NTT                                   ;
9001;8712;8712;13217;TKP5EWCMP728P4A                                   ;WQXR0O4PLHF9CQF                                   ;
9002;7771;7771;14223;T2AT2BIEQQZLTWV                                   ;1LOBNRFS5UKGVFW                                   ;
9003;4570;4570;9409;QIS21AB38WD9QLG                                   ;13E10YIDJ56MGFC                                   ;
9004;5704;5704;4908;13J26X8I1AFOXRT                                   ;VM325I95A4M53NU                                   ;
9005;7308;7308;2694;BPH7B79IR6K5Y9O                                   ;LE78CDV22ARHKTC                                   ;
9006;7427;7427;4652;9XJPDT7SAA0RVM6                                   ;HDL9BTVJT8RVCCA                                   ;
9007;9392;9392;384;2KX039QTU0BZC2J                                   ;A01173UHQ1ZUQRK                                   ;
9008;8761;8761;9319;L9EZ74FIIOW06IN                                   ;NULL;
9009;8337;8337;5387;Z32DBO1Z6QUDI7G                                   ;SXOP1LURJOE4M0Q                                   ;
9010;7811;7811;1717;Q85L869Y5FIEDQM                                   ;0V7KRAHDJ4JAU1T                                   ;
9011;8784;8784;8086;D6Z9Z6FX8FTH92Z                                   ;N92EOKUP69IJOPV                                   ;
9012;9684;9684;13958;8O9YC1WSU48W5ML                                   ;B9TUK0PHFA5X2JX                                   ;
9013;6732;6732;2303;3JZB768KT7DSDRO                                   ;VCGCXB1G1HDISYP                                   ;
9014;9857;9857;7383;F76PGOZB97EUXJS                                   ;9TZK7YHNKLZEEXN                                   ;
9015;6949;6949;1725;TDEQ2O31FO54O3F                                   ;B0NB9IRZ7DT2M7P                                   ;
9016;8386;8386;1816;G5GYGWZEJN10SDN                                   ;LCO8KDAXVSSCCN2                                   ;
9017;8168;8168;1935;FRZZDX0R34ARJUN                                   ;UR7RADKQ1ZCU5E1                                   ;
9018;8948;8948;7163;RBER3T5XEZ6EM39                                   ;WHT28F2YPQGGQFN                                   ;
9019;8268;8268;11575;1VOX4GPI5OUBM7V                                   ;BO8V0X78SX6K0GR                                   ;
9020;7587;7587;7467;0V9GZV6ML2KDRL4                                   ;RFGUUZVEO81JW30                                   ;
9021;9790;9790;4857;U8QN5Q2BMVMEZTB                                   ;BSJG65CY9KAA8HX                                   ;
9022;7919;7919;3364;4GERUT15P2B1VBR                                   ;Z0OAZSQBST6RVNB                                   ;
9023;8998;8998;11587;KTHDG7KATYT38RM                                   ;XK98XA9M2HK9PK6                                   ;
9024;8472;8472;8308;RD9A7D606LY2E0F                                   ;BSKVEPMJ27NCZL2                                   ;
9025;NULL;NULL;7144;43U6CXQXW4XW0YW                                   ;9LDO8OBOQ28H7GL                                   ;
9026;8921;8921;4820;GJAH2HB6MG6V9HV                                   ;NZF32GA7XP6PMXM                                   ;
9027;9044;9044;5935;IIZ5XGFTNCD2GA0                                   ;FY047HZMGW4BH4B                                   ;
9028;8640;8640;14237;O0MVQY8MRNJVRUO                                   ;LFO06YJSB6QIIL1                                   ;
9029;8692;8692;6073;94DHYR004GTQ38Q                                   ;GR29GH050SM6BYP                                   ;
9030;9420;9420;3145;GX68V02JACD9WJ1                                   ;EK468MAGE7S1RG3                                   ;
9031;9513;9513;6030;NYTBWJAXZMQ94HI                                   ;UBVQ1254FJZDCDG                                   ;
9032;9487;9487;10744;X7FUNFJ91T6LDQ3                                   ;GX3YHUKTGMU8OZE                                   ;
9033;7554;7554;2637;F125FEFWM9899TF                                   ;PRB02ZRCFZRPMX3                                   ;
9034;6096;6096;5512;UVBP3748EK93CPK                                   ;QGKTC5DZR2AF7XF                                   ;
9035;5444;5444;6157;I6T3FD3ISI7E6AZ                                   ;4GOK1G9H6RJI3U6                                   ;
9036;8776;8776;4542;EDRIFEG7WTQU5CJ                                   ;ITH8EL6JEB90OC4                                   ;
9037;8238;8238;6101;P0Q2ZBEGRTXKZQ1                                   ;JCL69JYA63MLMVW                                   ;
9038;8904;8904;4259;K1OZX1T4PM7LM9D                                   ;WRWDF70JA46Q79S                                   ;
9039;8254;8254;9601;ZAP6JX82YAQMGW8                                   ;M1YQ908ZU72AYLW                                   ;
9040;8822;8822;3527;SL93NJZN6MDD4SU                                   ;FC4WFR2CB1W4C82                                   ;
9041;6282;6282;14198;FGLP1VLNTL1MB7N                                   ;BSYLW6MVJWI85PK                                   ;
9042;5804;5804;9774;D1T0Z9SFA10WJUY                                   ;8NAU5VEVYME733N                                   ;
9043;7505;7505;8623;G860AI4W0M91ICC                                   ;45Z6MAM9Q8DJ9T7                                   ;
9044;9142;9142;5304;YK03ZTI5O6FZUO3                                   ;H7WOY8RGD3MARER                                   ;
9045;9196;9196;14063;NU621NIUWW0DZQW                                   ;8W3ZQE2X114WHVM                                   ;
9046;9365;9365;1011;P1YZUU6NP0B4351                                   ;ETQW7YOWEISJNBH                                   ;
9047;8210;8210;1576;IAEN69XB1573T55                                   ;GYACP7U25ZNW3VY                                   ;
9048;8198;8198;12337;9IATQ35SOID0BER                                   ;HIVYOV8A87L8MJ9                                   ;
9049;8796;8796;13663;UOVPC8QF4NYON2U                                   ;JTGJK9E6YOR8BRS                                   ;
9050;8060;8060;418;UEULU8LE5LZNWWZ                                   ;JA15FJNLQ04IMMF                                   ;
9051;6982;6982;7847;DF94AGK1RUP35G5                                   ;PWCAFFX83PZZ40Y                                   ;
9052;9861;9861;8440;OT5WK5WL2GKQ92J                                   ;E2OCH3BZ5USK5WK                                   ;
9053;9342;9342;13084;NBA7TP9ETST0JI8                                   ;85IEEI44CT2QKNH                                   ;
9054;7958;7958;6201;GDZ3Q227JN1TVTR                                   ;1N3KY34LLC4KMC2                                   ;
9055;8360;8360;3587;BHFT5XSYJR3RCV2                                   ;4ORYHJ1WYKZN1KF                                   ;
9056;9842;9842;9852;7WAW3GGK92N5NGI                                   ;D2IHSZC40WS2DJH                                   ;
9057;8499;8499;2635;14P12FIIK0JZZBV                                   ;QVLVWI8HL7ME4HK                                   ;
9058;8348;8348;1101;LHLZJVLU1UK29NA                                   ;WM6KTLE4BMYKQZI                                   ;
9059;8967;8967;12765;83Q760HSDRC3WHL                                   ;3ZW5ZKMVT1VKDY0                                   ;
9060;8653;8653;12874;7ZJ6VIG5JU07VG9                                   ;BR5RDW55HGK9JNQ                                   ;
9061;8918;8918;13717;PHQWKNHKZSMRJIY                                   ;O7B5KF1CZAQSPTR                                   ;
9062;8864;8864;1148;9LV9347PMKOC09X                                   ;MF8YUR06TROJ0CC                                   ;
9063;8466;8466;3246;IFDFQODJIZ62WPL                                   ;A9V6MUZWQSR35DG                                   ;
9064;8313;8313;2241;VGY9KZSL909ZZ5J                                   ;P6N4ERRX75BSRIC                                   ;
9065;8487;8487;10687;VP834JTK8CR4X4T                                   ;YKIFYKQRGC81ZX0                                   ;
9066;9237;9237;12342;ZNGKBOCJMS5QEDK                                   ;A1TTO7QIHXYHI65                                   ;
9067;8805;8805;11321;FF77HHWCMD088ON                                   ;G44LU0O4GWO2JQY                                   ;
9068;8321;8321;11791;7D0BOZF6CPGBD26                                   ;4VIPOIZQT0Y0L88                                   ;
9069;7443;7443;1225;SDPHXLFHR4XXN4A                                   ;70LVSFMACPDSJOY                                   ;
9070;8400;8400;12183;50J1C8OG00US0KY                                   ;ZODNOFJX5ERT2OI                                   ;
9071;9848;9848;10715;75GUZ57LXJKK1HJ                                   ;NEVJ43HP97DZ567                                   ;
9072;9556;9556;12677;EI6DJ4IJO8HWQNG                                   ;160XVLLRGOQEOS7                                   ;
9073;9281;9281;12563;5DQINFZ0SX4TN4E                                   ;6654TFMW7NDG1JR                                   ;
9074;7278;7278;8048;HMDIEL02NW6QOAU                                   ;6LSVOLB1S32GC31                                   ;
9075;9144;9144;8270;2DFNQ0KYI6KL0PV                                   ;ZQSZ12CMK4P775P                                   ;
9076;8071;8071;10083;UXF4AXSJCOVR99C                                   ;WR72ZCZLU3BPD6J                                   ;
9077;9915;9915;9742;3UQ9PQSG2E081E2                                   ;MWGBQSX496BKV3T                                   ;
9078;9121;9121;6283;0MVQVQZ5LWB25SP                                   ;D5JLWYHNR74XQN9                                   ;
9079;9290;9290;9245;U1I5YMU35Y1VXKH                                   ;KMKBOE54U2TT0FP                                   ;
9080;9735;9735;6132;LXQNDLMCVLOSFQA                                   ;9NB7MY6OFSKJNZD                                   ;
9081;7682;7682;3243;PREZVWZERSLWO37                                   ;XXZ9JIZZZEQT5NM                                   ;
9082;6759;6759;8598;ECG812V8F5ADX2N                                   ;IEO2B1RMFWWVUMH                                   ;
9083;7414;7414;573;OR665H2OXCWK0QO                                   ;P7W3FG7ROC787DI                                   ;
9084;9958;9958;5654;EME3A27NV6KQMMG                                   ;5708BAAV5DTMM34                                   ;
9085;8844;8844;10299;568WX0VXARAP5A7                                   ;XV4YQJW26XDZUJE                                   ;
9086;8748;8748;12591;HJYBNK4MJJBZWC2                                   ;D4QMM8JEW1X1NL5                                   ;
9087;9175;9175;12661;W7FUIRTDQGSIRIH                                   ;7UBB8K0MAY2EWA1                                   ;
9088;8966;8966;11436;YW83N41K2MCEPW1                                   ;YQ8HDHQOBP1PLUE                                   ;
9089;8200;8200;1924;PZSYUD6PPLK7RLU                                   ;SSRZ83TT33BO65H                                   ;
9090;7205;7205;11306;2P003ZOR6URWFFO                                   ;0B3WCN8P3MZIJB1                                   ;
9091;9335;9335;1906;FUSSQIQLQJD2KTT                                   ;JGM4I1EVWFD962H                                   ;
