pod_id;pod_po_id;pod_it_id;pod_qtity;pod_remainingqtity
8880;7045;7045;90;1960
8881;8786;8786;1043;NULL
8882;8585;8585;3398;1615
8883;6172;6172;2011;2068
8884;8892;8892;2600;2108
8885;8694;8694;1229;321
8886;9242;9242;3147;76
8887;3926;3926;2453;1867
8888;8114;8114;341;1133
8889;8802;8802;1954;2489
8890;7288;7288;4146;1327
8891;7962;7962;4568;870
8892;7078;7078;340;1048
8893;9118;9118;3513;861
8894;8820;8820;1420;1547
8895;8578;8578;1085;239
8896;8213;8213;1319;1205
8897;7960;7960;3309;42
8898;8563;8563;1698;1762
8899;8819;8819;4889;976
8900;8724;8724;1760;1706
8901;8688;8688;4016;2490
8902;8070;8070;2925;75
8903;7761;7761;2434;1466
8904;8901;8901;1866;213
8905;9664;9664;4988;111
8906;9363;9363;3999;826
8907;9776;9776;1117;2267
8908;7823;7823;1679;1938
8909;7008;7008;1989;255
8910;7637;7637;919;1086
8911;9837;9837;1120;1192
8912;7644;7644;2960;2405
8913;8782;8782;3199;2013
8914;9382;9382;4589;1674
8915;8258;8258;161;1063
8916;8620;8620;3061;2047
8917;9996;9996;4095;2273
8918;8806;8806;4422;1419
8919;8855;8855;671;893
8920;8676;8676;221;2386
8921;8988;8988;1510;1382
8922;8665;8665;2962;1079
8923;8289;8289;2944;419
8924;6849;6849;1952;1731
8925;8885;8885;4559;115
8926;7060;7060;1839;1973
8927;6242;6242;2266;1130
8928;9299;9299;2236;387
8929;8686;8686;3656;79
8930;8096;8096;774;1549
8931;8827;8827;3550;400
8932;7941;7941;3576;NULL
8933;9727;9727;4907;2080
8934;7697;7697;2688;405
8935;8512;8512;1074;876
8936;8933;8933;3119;896
8937;8253;8253;964;1884
8938;7317;7317;145;148
8939;5158;5158;2612;1855
8940;8267;8267;2230;1997
8941;8483;8483;2030;1995
8942;8495;8495;774;310
8943;6312;6312;3352;2430
8944;9054;9054;1034;878
8945;9744;9744;3026;1402
8946;8652;8652;1608;134
8947;7649;7649;2141;966
8948;8963;8963;3924;1535
8949;9307;9307;1258;1687
8950;8208;8208;3025;483
8951;4510;4510;2224;692
8952;5759;5759;3888;1432
8953;8975;8975;1026;1123
8954;8293;8293;4668;869
8955;9552;9552;250;1090
8956;6558;6558;1054;324
8957;9554;9554;4982;1410
8958;8118;8118;481;2156
8959;8027;8027;2308;2236
8960;9324;9324;3149;97
8961;9871;9871;1733;638
8962;8767;8767;3881;2196
8963;8742;8742;3023;1880
8964;9098;9098;1215;1858
8965;NULL;NULL;2369;1206
8966;8813;8813;2544;685
8967;9348;9348;3053;1613
8968;6476;6476;511;2000
8969;8341;8341;3514;1137
8970;9723;9723;2043;777
8971;8879;8879;2096;1680
8972;8350;8350;3950;1898
8973;9027;9027;1809;418
8974;7300;7300;3442;1923
8975;8835;8835;3191;1398
8976;8709;8709;736;2076
8977;5418;5418;4610;1453
8978;8467;8467;1909;201
8979;7330;7330;3926;1518
8980;9931;9931;2951;1596
8981;8648;8648;4699;1650
8982;NULL;NULL;3342;438
8983;7567;7567;977;1944
8984;8716;8716;631;2404
8985;5665;5665;3550;1887
8986;8801;8801;4663;117
8987;7882;7882;2550;1778
8988;9905;9905;238;1210
8989;9199;9199;2438;1815
8990;7514;7514;20;551
8991;9208;9208;3137;1987
8992;8925;8925;483;2228
8993;7883;7883;2838;413
8994;9304;9304;4464;1757
8995;8297;8297;497;1359
8996;5935;5935;3149;2299
8997;6149;6149;2751;931
8998;9068;9068;2137;571
8999;7717;7717;3666;2173
9000;8623;8623;482;716
9001;8712;8712;3555;1022
9002;7771;7771;1629;1466
9003;4570;4570;409;398
9004;5704;5704;4216;909
9005;7308;7308;928;1303
9006;7427;7427;3275;1294
9007;9392;9392;2079;1013
9008;8761;8761;2585;1701
9009;8337;8337;1477;1971
9010;7811;7811;4514;1515
9011;8784;8784;1445;1372
9012;9684;9684;3073;1209
9013;6732;6732;1555;638
9014;9857;9857;4357;639
9015;6949;6949;3451;947
9016;8386;8386;3392;199
9017;8168;8168;2904;252
9018;8948;8948;2392;1976
9019;8268;8268;2665;2471
9020;7587;7587;2707;1089
9021;9790;9790;4995;1408
9022;7919;7919;2814;402
9023;8998;8998;3074;184
9024;8472;8472;3494;585
9025;NULL;NULL;3906;1291
9026;8921;8921;1613;1953
9027;9044;9044;1112;1484
9028;8640;8640;2345;1161
9029;8692;8692;2945;563
9030;9420;9420;41;1599
9031;9513;9513;2985;1144
9032;9487;9487;2472;881
9033;7554;7554;3244;528
9034;6096;6096;3444;801
9035;5444;5444;4396;573
9036;8776;8776;3069;184
9037;8238;8238;2933;39
9038;8904;8904;1762;1035
9039;8254;8254;4703;1101
9040;8822;8822;275;593
9041;6282;6282;2583;1605
9042;5804;5804;4966;76
9043;7505;7505;3762;1739
9044;9142;9142;2924;299
9045;9196;9196;3576;1680
9046;9365;9365;64;777
9047;8210;8210;3928;1589
9048;8198;8198;3481;2274
9049;8796;8796;1013;810
9050;8060;8060;2105;1159
9051;6982;6982;245;2047
9052;9861;9861;359;1455
9053;9342;9342;4473;600
9054;7958;7958;958;1084
9055;8360;8360;487;1808
9056;9842;9842;741;620
9057;8499;8499;3556;1281
9058;8348;8348;1915;2313
9059;8967;8967;309;2118
9060;8653;8653;4316;1851
9061;8918;8918;2162;2311
9062;8864;8864;4734;2352
9063;8466;8466;4641;1137
9064;8313;8313;1435;372
9065;8487;8487;1529;370
9066;9237;9237;3973;490
9067;8805;8805;4830;680
9068;8321;8321;3111;2337
9069;7443;7443;4962;66
9070;8400;8400;381;763
9071;9848;9848;458;160
9072;9556;9556;1142;1718
9073;9281;9281;2689;875
9074;7278;7278;2390;1878
9075;9144;9144;123;1984
9076;8071;8071;29;1331
9077;9915;9915;4052;1163
9078;9121;9121;150;2385
9079;9290;9290;4919;1405
9080;9735;9735;3842;514
9081;7682;7682;2685;363
9082;6759;6759;2632;1710
9083;7414;7414;1332;351
9084;9958;9958;839;1904
9085;8844;8844;4797;2053
9086;8748;8748;2625;2189
9087;9175;9175;3000;280
9088;8966;8966;2285;1945
9089;8200;8200;2957;1493
9090;7205;7205;3654;2454
9091;9335;9335;4514;1403
9092;7032;7032;1017;227
9093;5400;5400;1452;1417
9094;8763;8763;386;1750
9095;8510;8510;3113;782
9096;9221;9221;2849;1753
9097;4318;4318;325;1440
9098;9497;9497;2327;1367
9099;9395;9395;1394;2430
9100;8708;8708;4603;1190
9101;5452;5452;235;96
9102;8309;8309;817;1753
9103;9788;9788;3519;2208
9104;5942;5942;632;47
9105;7895;7895;1647;999
9106;9483;9483;4103;329
9107;9430;9430;2671;580
9108;9484;9484;2082;1223
9109;9357;9357;834;1600
9110;9131;9131;458;477
9111;7126;7126;1689;1957
9112;9181;9181;3406;1397
9113;123;123;1997;907
9114;9437;9437;1468;1604
9115;4220;4220;1631;1488
9116;8838;8838;4531;600
9117;4880;4880;3402;2001
9118;9330;9330;3801;1733
9119;9136;9136;1638;819
9120;8519;8519;3905;681
9121;8613;8613;973;209
9122;8836;8836;2544;1236
9123;8161;8161;154;843
9124;9541;9541;1308;112
9125;9218;9218;868;1860
9126;9426;9426;4442;2433
9127;8066;8066;4691;300
9128;8592;8592;2302;1625
9129;6588;6588;4278;1095
9130;8824;8824;2274;231
9131;9026;9026;4704;2392
9132;7525;7525;1725;2297
9133;8808;8808;3756;2456
9134;9293;9293;316;215
9135;8230;8230;3606;417
9136;9126;9126;1868;1111
9137;8849;8849;4114;2003
9138;5821;5821;700;303
9139;8714;8714;4193;905
9140;9678;9678;693;1723
9141;7762;7762;4955;1609
9142;8471;8471;917;1558
9143;8907;8907;1450;345
9144;8605;8605;2498;1016
9145;9145;9145;1964;497
9146;8370;8370;1108;6
9147;9620;9620;4021;1820
9148;8030;8030;4984;2314
9149;9139;9139;3756;262
9150;8611;8611;3583;182
9151;5989;5989;4448;2253
9152;7863;7863;1524;2207
9153;6911;6911;688;547
9154;3747;3747;2490;1748
9155;9077;9077;3629;980
9156;9085;9085;2691;1361
9157;6827;6827;662;909
9158;9327;9327;2210;2096
9159;NULL;NULL;4765;687
9160;7712;7712;2205;1067
9161;9874;9874;4413;29
9162;8911;8911;368;1455
9163;9150;9150;2805;127
9164;9607;9607;3561;1368
9165;8740;8740;754;585
9166;8054;8054;4965;2161
9167;9377;9377;4650;1441
9168;5900;5900;1680;691
9169;8908;8908;2862;1186
9170;7349;7349;4764;377
9171;9708;9708;416;1098
9172;6921;6921;2702;1697
9173;5163;5163;4609;828
9174;3740;3740;944;1597
9175;9358;9358;3950;1573
9176;9452;9452;55;1152
9177;8178;8178;1094;890
9178;9646;9646;2657;2328
9179;5835;5835;4344;2116
9180;8812;8812;4760;1854
9181;9241;9241;420;612
9182;6490;6490;4707;487
9183;8674;8674;3546;1363
9184;9332;9332;694;912
9185;8462;8462;2827;478
9186;6105;6105;3180;185
9187;8765;8765;1036;1749
9188;6517;6517;1265;708
9189;9717;9717;1687;1735
9190;2557;2557;915;1557
9191;5212;5212;1205;201
9192;8696;8696;1903;2407
9193;9699;9699;935;2117
9194;9935;9935;1987;2339
9195;7585;7585;1281;1694
9196;9008;9008;4586;153
9197;8821;8821;3113;1430
9198;9259;9259;2890;1477
9199;8263;8263;1743;430
9200;7784;7784;1999;837
9201;9166;9166;1458;1065
9202;8276;8276;2340;1128
9203;9731;9731;2121;1128
9204;8507;8507;3993;2385
9205;8416;8416;3166;1585
9206;4522;4522;1745;556
9207;7507;7507;1915;1378
9208;9856;9856;4744;1451
9209;8664;8664;3540;175
9210;NULL;NULL;3574;2329
9211;8259;8259;1596;470
9212;8579;8579;3006;1082
9213;9979;9979;2867;2480
9214;1565;1565;4;1334
9215;9349;9349;1784;454
9216;8375;8375;4706;2043
9217;6943;6943;1823;91
9218;9914;9914;2110;1715
9219;5683;5683;733;889
9220;8628;8628;2575;400
9221;9162;9162;3929;411
9222;8987;8987;3384;733
9223;7994;7994;4994;1457
9224;7856;7856;1947;2129
9225;9105;9105;3558;175
9226;7898;7898;3514;1191
9227;9954;9954;1766;2081
9228;9116;9116;2622;990
9229;9843;9843;NULL;2404
9230;7635;7635;4664;1419
9231;4489;4489;4365;2222
9232;9239;9239;1942;1914
9233;7719;7719;3205;1897
9234;8663;8663;913;1279
9235;NULL;NULL;2344;788
9236;8064;8064;3301;1984
9237;8255;8255;3081;1860
9238;6555;6555;2585;1479
9239;9343;9343;4554;1828
9240;9949;9949;2529;2423
9241;9698;9698;1081;1307
9242;7175;7175;1265;298
9243;9840;9840;1293;533
9244;7548;7548;2726;1906
9245;8897;8897;3114;1086
9246;8978;8978;4319;1620
9247;6559;6559;3200;2427
9248;9268;9268;4037;783
9249;8134;8134;931;1884
9250;9612;9612;202;2151
9251;9356;9356;1575;62
9252;6511;6511;2763;2216
9253;8591;8591;1003;587
9254;7845;7845;2156;30
9255;8944;8944;4169;425
9256;9278;9278;3071;332
9257;9693;9693;3075;2172
9258;8431;8431;2347;1499
9259;9879;9879;173;2210
9260;8206;8206;434;394
9261;NULL;NULL;4653;976
9262;9141;9141;4980;388
9263;8970;8970;4293;1547
9264;3153;3153;80;1256
9265;7313;7313;4176;107
9266;9672;9672;1631;1057
9267;9038;9038;3392;1686
9268;9123;9123;2092;1201
9269;7389;7389;522;545
9270;8766;8766;1703;970
9271;9018;9018;3704;183
9272;744;744;2120;1113
9273;8434;8434;2269;2388
9274;9753;9753;4582;966
9275;9296;9296;4653;1594
9276;987;987;1309;113
9277;8681;8681;2635;200
9278;9280;9280;658;2051
9279;9464;9464;1880;1042
9280;9900;9900;2629;1055
9281;8994;8994;358;1264
9282;8491;8491;4478;1298
9283;467;467;835;1606
9284;8562;8562;2420;252
9285;9501;9501;3088;1357
9286;8711;8711;1602;6
9287;9271;9271;939;1326
9288;9667;9667;1049;1866
9289;2666;2666;1744;853
9290;9792;9792;4274;456
9291;9119;9119;226;2313
9292;8478;8478;734;360
9293;8757;8757;2412;1769
9294;6909;6909;4119;1433
9295;9509;9509;2876;1447
9296;7071;7071;1102;918
9297;7880;7880;1972;1251
9298;8695;8695;1212;1777
9299;7977;7977;3551;1799
9300;9215;9215;1482;29
9301;909;909;926;2435
9302;7607;7607;1107;1226
9303;8889;8889;3514;237
9304;9922;9922;4228;913
9305;8059;8059;1498;1968
9306;4846;4846;4455;1449
9307;8698;8698;493;2328
9308;9258;9258;1422;2121
9309;9524;9524;2503;937
9310;8335;8335;2859;311
9311;8871;8871;436;132
9312;9934;9934;2417;120
9313;9539;9539;466;456
9314;9081;9081;2545;1155
9315;7044;7044;76;1630
9316;9148;9148;175;2178
9317;8441;8441;4145;1283
9318;9084;9084;1873;1295
9319;5049;5049;1992;2400
9320;430;430;2573;101
9321;9733;9733;692;2231
9322;9114;9114;2343;2320
9323;9308;9308;347;347
9324;8514;8514;1249;88
9325;8126;8126;1477;1158
9326;7515;7515;2970;NULL
9327;6510;6510;4709;2323
9328;8617;8617;3151;1844
9329;4961;4961;1705;954
9330;9163;9163;3550;2020
9331;9227;9227;4338;675
9332;8976;8976;1422;1362
9333;8538;8538;NULL;923
9334;6903;6903;2108;252
9335;9020;9020;397;1013
9336;8804;8804;1703;1120
9337;681;681;4251;38
9338;9075;9075;963;1060
9339;9894;9894;1607;692
9340;822;822;921;784
9341;1441;1441;3633;2408
9342;9579;9579;1108;178
9343;9449;9449;4518;1705
9344;8586;8586;3546;929
9345;1426;1426;3886;542
9346;6885;6885;3838;324
9347;8413;8413;2810;2192
9348;8882;8882;267;2404
9349;9328;9328;4867;614
9350;2871;2871;4043;2304
9351;7315;7315;2701;1769
9352;1376;1376;1958;2136
9353;8550;8550;98;2457
9354;1293;1293;4221;1878
9355;9193;9193;977;1697
9356;9587;9587;790;298
9357;8572;8572;3584;115
9358;9781;9781;759;878
9359;5768;5768;2265;148
9360;1536;1536;2751;2256
9361;5266;5266;3529;2146
9362;8957;8957;4746;2105
9363;7600;7600;2343;1373
9364;2767;2767;4717;101
9365;9347;9347;3954;261
9366;8264;8264;3522;1449
9367;7135;7135;4014;1709
9368;9907;9907;308;2368
9369;8631;8631;69;1944
9370;8523;8523;841;34
9371;9436;9436;825;1592
9372;9007;9007;4213;1118
9373;6786;6786;2537;590
9374;795;795;952;510
9375;7953;7953;3359;2492
9376;8973;8973;NULL;2423
9377;7629;7629;1464;526
9378;9569;9569;1174;1390
9379;9012;9012;3798;2306
9380;8241;8241;1462;2265
9381;9990;9990;2412;1467
9382;6326;6326;3667;2419
9383;9499;9499;NULL;1230
9384;8489;8489;2703;1151
9385;9216;9216;4843;250
9386;9940;9940;4108;1039
9387;1229;1229;4005;1406
9388;1069;1069;1592;1546
9389;9232;9232;4240;1056
9390;127;127;2202;714
9391;1172;1172;1130;1005
9392;8362;8362;4607;1660
9393;9211;9211;3120;911
9394;9152;9152;3492;937
9395;8111;8111;3698;1139
9396;8194;8194;3856;302
9397;8992;8992;2392;1305
9398;6912;6912;3887;1604
9399;429;429;3766;667
9400;9673;9673;4802;1593
9401;NULL;NULL;4593;1116
9402;9283;9283;364;2324
9403;727;727;4824;459
9404;6760;6760;2501;579
9405;9073;9073;197;711
9406;7319;7319;4026;651
9407;9419;9419;3217;1546
9408;7756;7756;3489;1947
9409;9969;9969;4421;1886
9410;9711;9711;4146;1775
9411;9384;9384;861;2273
9412;8;8;4513;1225
9413;9743;9743;4617;1072
9414;9306;9306;4787;384
9415;9300;9300;4297;788
9416;8102;8102;4854;2227
9417;7463;7463;4084;875
9418;107;107;825;222
9419;8306;8306;4904;2352
9420;8002;8002;3235;1723
9421;8288;8288;711;43
9422;6455;6455;2361;163
9423;9810;9810;4282;1312
9424;8964;8964;1811;1229
9425;1475;1475;4179;1530
9426;9601;9601;462;2432
9427;7069;7069;2722;207
9428;9153;9153;2334;2154
9429;8035;8035;514;NULL
9430;8614;8614;NULL;1872
9431;7645;7645;3682;2190
9432;380;380;3560;1117
9433;8479;8479;4473;1423
9434;6173;6173;2699;723
9435;8995;8995;1373;713
9436;8920;8920;4206;1149
9437;9378;9378;1098;1643
9438;8861;8861;2588;1960
9439;8490;8490;1166;650
9440;8010;8010;2505;439
9441;8000;8000;816;2100
9442;2593;2593;891;1994
9443;8794;8794;516;1959
9444;56;56;2172;2160
9445;7465;7465;93;1781
9446;9680;9680;1341;942
9447;8922;8922;1617;2280
9448;9472;9472;4991;587
9449;9130;9130;3334;526
9450;497;497;4195;148
9451;7028;7028;3845;1412
9452;9386;9386;4773;1927
9453;577;577;1567;1083
9454;562;562;3984;1752
9455;9891;9891;530;1445
9456;748;748;4090;1549
9457;4436;4436;2231;953
9458;468;468;NULL;1011
9459;8056;8056;1082;1730
9460;7934;7934;3013;1550
9461;9040;9040;3322;780
9462;9824;9824;4736;443
9463;9510;9510;1303;1893
9464;7083;7083;882;75
9465;9009;9009;2974;2197
9466;9666;9666;739;657
9467;6724;6724;585;849
9468;2756;2756;1389;502
9469;9062;9062;1814;359
9470;9700;9700;3243;1736
9471;9561;9561;580;1646
9472;420;420;3198;267
9473;9988;9988;2265;224
9474;1036;1036;2918;2284
9475;2771;2771;3320;252
9476;7906;7906;4087;2230
9477;9527;9527;2343;584
9478;9663;9663;195;503
9479;9364;9364;189;2031
9480;7626;7626;4188;287
9481;9079;9079;470;1750
9482;9053;9053;2561;1844
9483;9785;9785;471;2181
9484;8929;8929;4389;2005
9485;8700;8700;3139;459
9486;3822;3822;1669;262
9487;8616;8616;3910;34
9488;7901;7901;1993;2171
9489;686;686;488;1778
9490;9229;9229;2168;1664
9491;7999;7999;2284;196
9492;9603;9603;1974;632
9493;9231;9231;16;229
9494;8828;8828;NULL;1601
9495;9952;9952;4576;2160
9496;9415;9415;2844;1656
9497;9058;9058;2770;101
9498;3142;3142;4514;1884
9499;9205;9205;8;2464
9500;7619;7619;2542;1124
9501;8343;8343;1432;92
9502;9535;9535;4509;1777
9503;8061;8061;4952;228
9504;9720;9720;4804;1291
9505;7009;7009;1748;1003
9506;9796;9796;2753;1145
9507;527;527;996;1703
9508;9112;9112;1579;1300
9509;8814;8814;1854;1500
9510;9025;9025;3247;1716
9511;9341;9341;4897;965
9512;9628;9628;3187;449
9513;8971;8971;3895;1480
9514;1100;1100;2041;1443
9515;7711;7711;1894;2300
9516;8266;8266;2542;1436
9517;8410;8410;761;763
9518;9289;9289;4264;2388
9519;8366;8366;1914;2116
9520;8357;8357;2744;1934
9521;9613;9613;1305;622
9522;8891;8891;1830;1179
9523;9219;9219;3593;1224
9524;1339;1339;900;1196
9525;NULL;NULL;4646;1539
9526;9823;9823;959;1013
9527;9506;9506;3607;38
9528;6456;6456;3182;1124
9529;8094;8094;NULL;123
9530;8682;8682;2690;1097
9531;9252;9252;73;2128
9532;874;874;549;1200
9533;7142;7142;4574;540
9534;8402;8402;2335;907
9535;9572;9572;2653;194
9536;8832;8832;3757;2473
9537;9309;9309;4680;1616
9538;8770;8770;519;889
9539;8851;8851;2758;1002
9540;1038;1038;3724;1814
9541;8768;8768;1636;1060
9542;7759;7759;2143;1235
9543;8582;8582;90;671
9544;9634;9634;2055;62
9545;8342;8342;3746;699
9546;741;741;592;2247
9547;8353;8353;3981;1652
9548;5449;5449;3389;1286
9549;7878;7878;4933;1801
9550;1436;1436;3122;723
9551;NULL;NULL;2034;892
9552;9718;9718;2083;213
9553;7080;7080;3507;2268
9554;7794;7794;2600;529
9555;9226;9226;2265;501
9556;9679;9679;1237;1414
9557;6824;6824;4603;553
9558;7128;7128;915;1532
9559;2029;2029;4052;2252
9560;9758;9758;157;2490
9561;9031;9031;788;1107
9562;9161;9161;4147;578
9563;9443;9443;2815;1176
9564;9424;9424;3890;403
9565;1414;1414;1781;2088
9566;9682;9682;2697;2265
9567;9194;9194;322;2410
9568;1607;1607;852;573
9569;8542;8542;1241;1248
9570;881;881;3284;2327
9571;9391;9391;2215;2321
9572;8662;8662;2023;2375
9573;402;402;3003;1386
9574;8983;8983;539;302
9575;983;983;277;874
9576;480;480;600;1888
9577;2099;2099;1214;507
9578;8718;8718;4776;1162
9579;9014;9014;4847;497
9580;504;504;307;1793
9581;8803;8803;NULL;1862
9582;8566;8566;665;1252
9583;5088;5088;2570;1824
9584;9819;9819;3674;1901
9585;8026;8026;59;204
9586;446;446;656;1915
9587;8981;8981;2991;1432
9588;9947;9947;2042;10
9589;8252;8252;1974;405
9590;198;198;69;1281
9591;9608;9608;1416;1920
9592;9577;9577;4155;83
9593;8515;8515;3764;1137
9594;8223;8223;1468;1012
9595;50;50;2601;707
9596;9750;9750;2935;482
9597;9557;9557;2490;59
9598;9592;9592;4329;268
9599;8454;8454;1200;475
9600;8486;8486;274;935
9601;9846;9846;1048;2338
9602;7809;7809;270;1078
9603;8580;8580;3129;37
9604;1634;1634;2148;1974
9605;126;126;1649;902
9606;12;12;907;1018
9607;9491;9491;11;1328
9608;8672;8672;4080;1966
9609;6534;6534;2967;2156
9610;9920;9920;2322;1114
9611;6489;6489;1664;906
9612;9778;9778;22;1892
9613;8818;8818;4828;1035
9614;4063;4063;1069;459
9615;6965;6965;3744;628
9616;9734;9734;4493;2355
9617;9251;9251;3219;1254
9618;8449;8449;472;1775
9619;572;572;2755;198
9620;8075;8075;3233;172
9621;388;388;3790;832
9622;89;89;655;2399
9623;382;382;3349;168
9624;3529;3529;782;2468
9625;495;495;4826;407
9626;303;303;4130;2237
9627;3272;3272;3451;1237
9628;1627;1627;554;373
9629;8023;8023;401;2095
9630;6425;6425;2605;392
9631;9482;9482;2788;1828
9632;8659;8659;1272;239
9633;7549;7549;13;686
9634;7284;7284;4501;2062
9635;9041;9041;3798;1955
9636;9882;9882;37;783
9637;9704;9704;2537;1214
9638;9197;9197;421;2350
9639;7235;7235;2025;999
9640;1079;1079;4153;1687
9641;139;139;645;586
9642;5623;5623;3911;1967
9643;9399;9399;4075;355
9644;9091;9091;4653;1791
9645;8050;8050;3406;374
9646;9339;9339;1393;28
9647;9929;9929;4328;1549
9648;1034;1034;2695;677
9649;9015;9015;2724;384
9650;7534;7534;3109;852
9651;9272;9272;4717;1728
9652;8374;8374;2017;785
9653;9214;9214;1573;69
9654;2146;2146;2968;302
9655;1186;1186;1484;102
9656;78;78;393;2439
9657;8624;8624;1921;910
9658;9458;9458;2346;70
9659;109;109;2323;1567
9660;9446;9446;2519;1165
9661;NULL;NULL;2456;2282
9662;9892;9892;4457;955
9663;8116;8116;3678;2371
9664;9107;9107;362;1763
9665;383;383;4534;1787
9666;7498;7498;391;666
9667;9222;9222;8;1205
9668;961;961;326;1473
9669;1438;1438;2271;1005
9670;9113;9113;3706;2345
9671;9313;9313;1955;1140
9672;9032;9032;2797;1405
9673;8576;8576;3448;776
9674;2393;2393;3602;1012
9675;2373;2373;2588;2087
9676;9576;9576;4879;1366
9677;6981;6981;1580;2044
9678;7578;7578;3697;877
9679;9896;9896;2377;2093
9680;6996;6996;3432;378
9681;2130;2130;4802;688
9682;9442;9442;756;559
9683;49;49;2831;2489
9684;8888;8888;2293;1242
9685;7654;7654;2888;1165
9686;7910;7910;770;1043
9687;4310;4310;4700;170
9688;1135;1135;2046;384
9689;432;432;3017;1960
9690;3298;3298;3404;2016
9691;279;279;3116;2373
9692;5507;5507;190;1144
9693;8412;8412;3099;783
9694;2588;2588;4506;2334
9695;205;205;1696;1905
9696;923;923;1188;2132
9697;9514;9514;232;2096
9698;9287;9287;3713;1092
9699;8556;8556;118;4
9700;8953;8953;3014;2208
9701;9403;9403;1385;1324
9702;9543;9543;4002;75
9703;392;392;423;2173
9704;9244;9244;4018;539
9705;3207;3207;1153;2213
9706;6850;6850;1919;322
9707;9425;9425;3569;9
9708;9600;9600;2971;1558
9709;709;709;379;716
9710;597;597;1605;1237
9711;2948;2948;3814;395
9712;8705;8705;3225;33
9713;8425;8425;4970;478
9714;1638;1638;3892;1188
9715;295;295;2717;477
9716;379;379;1700;1722
9717;9056;9056;1625;966
9718;8296;8296;1385;1128
9719;9631;9631;2475;598
9720;8831;8831;3763;743
9721;1519;1519;692;496
9722;8423;8423;2962;820
9723;8344;8344;2309;2014
9724;9661;9661;3868;1489
9725;893;893;590;2472
9726;2783;2783;1765;2497
9727;7506;7506;4698;622
9728;106;106;3943;942
9729;7431;7431;1905;1607
9730;7652;7652;1399;2455
9731;7599;7599;4647;1771
9732;9694;9694;2867;951
9733;8960;8960;3578;872
9734;8647;8647;4363;2385
9735;9965;9965;2046;1555
9736;1576;1576;800;613
9737;9692;9692;333;886
9738;9936;9936;3813;1950
9739;4377;4377;1140;1530
9740;9002;9002;968;842
9741;9352;9352;2201;1034
9742;8997;8997;1728;1112
9743;3415;3415;1667;2169
9744;7888;7888;1411;722
9745;7813;7813;4591;1620
9746;372;372;4892;2340
9747;6870;6870;221;665
9748;9374;9374;4208;2095
9749;8840;8840;1788;1857
9750;9567;9567;4997;183
9751;981;981;4563;1166
9752;289;289;3848;967
9753;7544;7544;1238;494
9754;1065;1065;1355;1762
9755;1366;1366;2321;1711
9756;8606;8606;3423;503
9757;9707;9707;1692;561
9758;3388;3388;1556;684
9759;9772;9772;3428;567
9760;3781;3781;4388;2216
9761;9761;9761;NULL;2201
9762;8068;8068;2222;1567
9763;8185;8185;4627;2451
9764;9651;9651;1065;761
9765;9648;9648;3980;1967
9766;8778;8778;1959;1945
9767;8945;8945;946;1661
