it_id;it_ca_id;it_lo_id;it_serialnumber;it_code;it_barcode;it_expirydate;it_description;it_manufacturer;it_price;it_qtity
9229;9481;9481;99703;3VEKWE6IDFNSE8BRL7T5                              ;398829989;17/08/2015 20:56;quoque funem. Longam,                             ;P96MEVRHTQAEJ91I3ZDXT                             ;235,434129;2074
9230;8390;8390;90720;AWY3HAKZ7F4ZVRDTMLPZ                              ;71129932;14/12/2011 3:16;transit. nomen novum non venit.                   ;EAK1N0FS7SF0226R                                  ;1305,614079;8594
9231;56;56;45371;0H0GV8M368V8NSZGHE3M                              ;549073533;1/04/2008 7:12;quis homo, transit. Quad                          ;H8VCVX8QE02PPI4                                   ;458,9882728;3802
9232;9970;9970;43123;50JSJGXYZM35LAFYMM2X                              ;502914703;28/03/2015 15:23;vobis e novum fecundio, nomen                     ;5VW1D8R20JHZJ7YCCD                                ;559,9770297;9962
9233;8544;8544;76736;069R8ZEC46LC1UHHNCRO                              ;636167537;22/06/2011 21:11;in e Multum volcans Longam, regit,                ;OY7ICCA8ZD3H                                      ;1334,189714;1442
9234;9155;9155;606;7LR22IJIUS1PM5T91AHJ                              ;36168081;26/03/2011 4:17;funem. eudis parte                                ;BKX6AQ99HSCBG9671PCCN                             ;11,45662554;7142
9235;NULL;NULL;84554;UGHSJFXGY9A8QSLHO6GV                              ;355029429;15/06/2012 1:06;fecit, Longam, parte homo, e quad                 ;HXCJO2ZRPW17NZAS2M3                               ;641,1893017;4198
9236;9127;9127;32542;ADKNFPN7M2A5KD5A9I3M                              ;280902774;7/11/2010 14:56;eudis e quo rarendum                              ;75V6W331YNQ5NW2Z                                  ;1406,973676;7887
9237;8983;8983;55715;WJQGWC8SC40NQK2W54PA                              ;826181402;21/08/2014 22:04;non nomen quo e et                                ;Q169Q3FA8L7W                                      ;1149,127668;7075
9238;6000;6000;77662;C7036FG7END8TDUU7IDF                              ;498490869;17/09/2015 13:45;trepicandor plorum transit.                       ;NQ808B26MKYXT26VJQWBY                             ;1540,198975;2444
9239;9948;9948;65381;9X9HTT2D4EDBSJBQDQXR                              ;234902361;4/10/2010 20:56;volcans novum trepicandor                         ;KWCH2FWNIW5O00XMOQXN                              ;622,8327214;523
9240;9014;9014;43878;YGMEX682XLCUT29QLCLE                              ;33101941;15/09/2012 12:04;trepicandor cognitio,                             ;H8CX09EPUBLBB6BOR8M9Y22S                          ;208,5547541;1964
9241;9976;9976;99988;990W0TI3USGNVBHN2VNT                              ;549733950;5/04/2011 0:25;quad Id funem. volcans si                         ;15YX25EA83O0J16HYNKJCPU                           ;28,77811064;8728
9242;8324;8324;43338;7T1HYH10RDBDPO7MIWCP                              ;407874760;30/12/2015 11:59;NULL;YXHAE4E5JSZ3FRS5                                  ;1799,766111;8106
9243;9643;9643;29563;3SV6YQS2JGXKJ2FYF2CH                              ;889811573;18/09/2013 0:33;quartu Tam ut egreddior trepicandor               ;122NN77FRZFH8SCBDZ5N3V                            ;457,1954293;6963
9244;87;87;1278;2E4A5NA0KZB4B315B0Q9                              ;144908466;4/05/2006 19:43;quo, apparens esset vantis.                       ;OIGR2217VFCBMRXAQAUM4ZOB                          ;706,2549315;4049
9245;9131;9131;95059;8XET6LRN2UZ8V1DQWT3H                              ;275100554;14/08/2010 20:51;non et non sed si et regit, pars                  ;MS2RMH35ZE46F4DQSJ2VHQKFP                         ;1769,789464;1115
9246;9436;9436;58691;YHMF7ZES41L76UHQGZ1I                              ;323617405;26/08/2012 11:44;quo, vantis. e fecit.                             ;NULL;1272,070203;4822
9247;7705;7705;9841;H4BWG1NFE7NRU9FREYLD                              ;721180687;15/01/2005 12:19;vantis. et plorum sed                             ;D89YOU5RGAZF8X95NCT                               ;922,9471939;4912
9248;9644;9644;32726;YTE0O6VZFT1ZPGDAJRXQ                              ;330278;25/04/2013 23:43;Tam quo ut gravis egreddior et                    ;A6HWCGLFJW8N274UW0QA1NO2                          ;1007,226063;3009
9249;8892;8892;48086;PUYFBK1Y21F5HJBXVRVS                              ;693758087;4/09/2009 8:26;apparens ut delerium. non                         ;CB4MB37MM46RDM                                    ;1619,15744;5641
9250;9940;9940;51008;YDLS5T2HV7OMH9YFKDLT                              ;331499642;22/12/2005 8:22;gravis et pars homo, travissimantor               ;8Q8J1CD1TE8MMI2MIE5Z4H                            ;931,0537385;3403
9251;9816;9816;9448;DSLU8X2CNZ2YYQHCN6RZ                              ;368452102;3/10/2009 6:28;pladior fecit. fecit.                             ;7T00G3X3JEI2A                                     ;1829,382827;5003
9252;76;76;42795;7URI0ACIAE9YELKZXWV0                              ;462358936;16/05/2008 2:32;et bono estum. et dolorum nomen                   ;41EZAB83GL4JHOD7M3Q                               ;826,455369;7369
9253;9519;9519;15934;77MOIIH3X7TUJ6YUC7MP                              ;971367963;16/09/2012 13:54;rarendum si estum. estum. apparens                ;1Q1BWXVBP84                                       ;398,1327817;745
9254;8177;8177;17871;CLSZK5WCP9VYBZM5THRU                              ;485779182;27/07/2015 0:37;et et volcans nomen quo                           ;R7EDQZU5K4CFWWL9PB                                ;1570,708559;9853
9255;9551;9551;86194;D6F4UEL5LP9ABUMTPYDK                              ;606696088;29/12/2009 0:43;egreddior Et quo, essit. habitatio                ;EBDED032CGWD8                                     ;1406,189178;6892
9256;9959;9959;40053;7XYV86CPIQUUFZEDVPQA                              ;27206448;1/02/2006 7:28;plorum brevens, egreddior                         ;OSAAZHM8KDXELE0CLL                                ;261,0745915;7130
9257;9564;9564;48387;4KMO05ZC4IE9O58H9M89                              ;256966145;2/03/2011 14:12;trepicandor quartu ut delerium.                   ;HP4ES0DNXIPNQ4Y84BZ                               ;872,6942767;1261
9258;9471;9471;54367;2YEFVU8GT8MAJ2DB771D                              ;610338154;11/03/2010 6:46;delerium. quo Pro e                               ;U45QZHZEO20UB0                                    ;835,4259975;1137
9259;9947;9947;71749;E7FKQT5VM3I1Q1L784AQ                              ;718222127;31/07/2006 5:26;funem. regit, Sed                                 ;RKEH9MUPQUP69                                     ;127,4370077;3178
9260;9047;9047;42736;A9RZ53V51E6W3ORYU513                              ;570591460;24/10/2012 11:55;gravis essit. non                                 ;6W0MVJCJDEB1YYU                                   ;1157,630504;5757
9261;NULL;NULL;85765;7548S0S3Y2RMH4XOLLQ9                              ;452259139;28/05/2013 3:28;et venit. estum.                                  ;VCQD6OPUP30FFVAAP                                 ;238,5956711;384
9262;8922;8922;36169;KOB5NDU8DZ8NB24MQC23                              ;599891636;11/05/2007 20:35;dolorum et trepicandor apparens                   ;I6Z8GHE86Z58O                                     ;1213,943551;3168
9263;9746;9746;22052;2CFAMJTA9KATUNGT35MX                              ;597408053;18/01/2014 6:33;in in delerium.                                   ;U8ZCGWGI66W                                       ;342,1328209;6542
9264;44;44;82802;L3IY51T1U8O6NHCWV0T0                              ;444152867;18/04/2012 22:00;eudis quartu Id                                   ;IX4H30C7FOIMW                                     ;1975,095659;8537
9265;7707;7707;20090;3FYTGFNTN7F57H8WBGI0                              ;72555825;18/09/2007 7:14;vantis. homo, Sed in                              ;YYHQOHF4K7WXUTA00TCOY                             ;1877,440216;2016
9266;9897;9897;51210;FBMM754W84SXWHOK4OL5                              ;410674771;26/07/2011 5:26;esset quo habitatio                               ;4PV4VGG6PDG7XI0FHE                                ;1841,324036;4849
9267;9871;9871;58972;7181GZ30JKB0PO3B799J                              ;869780472;26/11/2009 17:05;novum Sed et plurissimum                          ;ECWL56JXFOOA8AHUSUJL                              ;57,84026536;5319
9268;9475;9475;90111;E2M8AZKB6RWU18ADLQ60                              ;205227629;12/02/2008 5:38;gravis novum estis                                ;ODHIHMVR0K                                        ;75,22599123;5459
9269;8050;8050;9014;OKHW7TK9XFCMASYMS50J                              ;80562484;5/12/2015 5:54;quad fecit, eggredior. in quad                    ;YBK473PXCJ0I128WGO8L                              ;1299,643896;5834
9270;9367;9367;37344;DSE6OFSXLJ3J0PI4C36Z                              ;414044847;29/07/2010 8:08;plorum vantis. vantis. gravis                     ;SDPYF2OKN5                                        ;196,9600302;58
9271;9902;9902;43501;8CK8QGCRTK5G7BS3QIDS                              ;100754573;20/03/2014 14:11;pars e volcans plorum quo                         ;3CCWQCMO4L9FNVFG9QF                               ;87,72576418;9899
9272;136;136;31289;CW8292FHG2UKL4FTXXZG                              ;848660531;23/08/2006 6:56;quo, glavans non quantare                         ;RZE5XU6R11DPDLEPQB641JGC                          ;1052,962664;2886
9273;8828;8828;60971;SYX3TEQ1LKS7RWGB5HDW                              ;663131647;6/10/2006 17:48;gravum novum egreddior cognitio,                  ;Y13ZMFU82N4Y6ZV6U                                 ;1700,926276;9233
9274;8948;8948;11838;CIBWL7D9SLDB5KXAZGOP                              ;915339820;14/03/2007 6:40;plorum venit. fecundio, sed novum                 ;38J12GQPXJA18I2                                   ;86,20025128;3661
9275;6955;6955;3687;UH1CU8YHRGMJVFGM776C                              ;774329274;8/11/2009 5:40;eggredior. vantis. delerium.                      ;YS2SFLJGAYAQJCAY                                  ;735,5030862;461
9276;142;142;80453;TZEVLBJ060O6UH09JQZE                              ;843195784;4/04/2008 2:57;fecit. quo eudis                                  ;WD4ZXZM8WHAX1FMVK02328                            ;1029,592705;4253
9277;9496;9496;58838;05RR94HOS9HCN1IMH8WF                              ;709516943;27/01/2007 21:30;quad vobis homo, essit.                           ;O3Q46Z5L9CTB4YM1TF                                ;1796,255102;2575
9278;9932;9932;32964;LFXD1YFCOG7Y0TTN4C72                              ;123878198;14/08/2008 5:48;sed regit, quorum rarendum bono                   ;I49J9JNVZB7U4OVFW                                 ;687,2998964;5690
9279;8656;8656;35613;ER7T6GIM1I2ZAFQTE861                              ;880394734;1/01/2014 8:50;in Multum gravis in et                            ;VG8QV0K73HXXY9NIPDFJHLI                           ;166,5739036;5540
9280;9894;9894;60540;4SAEN8PZDWPD46NQJUHX                              ;198647892;19/12/2013 17:08;trepicandor quantare                              ;691HON9IQVXZBR88Y1F6X2D                           ;589,4235506;7687
9281;9936;9936;14300;MY4ZPD3UP4000AZWFJ7T                              ;84825154;17/03/2011 6:34;quad vobis novum                                  ;NULL;1402,704199;9949
9282;9497;9497;1712;OLDM6822VEO4LHU5FXUL                              ;489049055;4/02/2005 15:41;fecundio, transit. quad                           ;7MYI0CPAX3                                        ;8,272747513;1314
9283;119;119;37370;NSOC3WOT3A942XCQDJ50                              ;859542463;16/11/2010 10:42;dolorum Tam travissimantor                        ;MZ3IG8E63CN6Y46L                                  ;874,4371575;7099
9284;9586;9586;14914;UPBVFS4Q0MD7I1TP92BE                              ;16220420;27/08/2014 12:34;trepicandor si non                                ;5C74W2A2OQID5M276M                                ;1304,38039;8672
9285;9240;9240;66719;R3F0IKHF1EOLDS2CGO3J                              ;329433972;13/03/2007 20:48;ut et et quoque volcans brevens,                  ;VIZYIV9MJF0DTR95LWGPWS                            ;1476,231252;3590
9286;8934;8934;NULL;3OWWKVJ14HTMI3MWVW7N                              ;623675883;16/11/2015 4:39;gravis Sed imaginator                             ;RHWSXPLZRIXPX5DO8M                                ;1632,532904;6434
9287;9939;9939;30801;Y7OL48QDSD8U6OFI3YOY                              ;141302168;13/07/2007 1:29;novum et rarendum transit.                        ;QMNCOMWHGBPWC227GL                                ;161,844248;9216
9288;9534;9534;73216;XWVYVPGFLSWWR4G7BFMS                              ;585225551;26/11/2011 20:33;apparens volcans estum.                           ;CXYG9UW1CZ7773F2T3486174                          ;1763,481155;1590
